lag_bp,acf
66200,0.259186946962965
66400,0.258725365023231
66600,0.259123507662671
66800,0.257875658622383
67000,0.257773557273386
67200,0.258061405023024
67400,0.257896723919222
67600,0.258679101267533
67800,0.257164764590027
68000,0.257129252429351
68200,0.256981760501914
68400,0.256544872121402
68600,0.256510256505224
68800,0.257068736137285
69000,0.256899331214823
69200,0.257568483464761
69400,0.257021851784763
69600,0.256003647619895
69800,0.256799596200945
70000,0.257232154041873
70200,0.256595364412056
70400,0.255778733058335
70600,0.25560280487396
70800,0.255613291435345
71000,0.255812324207242
71200,0.256600633535585
71400,0.255780999166362
71600,0.255360268292412
71800,0.254715976057804
72000,0.25466489187267
72200,0.25504313586719
72400,0.25475282151167
72600,0.254183323781681
72800,0.254071902896521
73000,0.253312993049538
73200,0.253297876512533
73400,0.252866411738371
73600,0.253267124781451
73800,0.252804443156104
74000,0.25334752750945
74200,0.25295518702425
74400,0.252594934744129
74600,0.252959132255367
74800,0.253202207088247
75000,0.253561938805782
75200,0.254105829562818
75400,0.253762490414494
75600,0.252309725783689
75800,0.253195508359304
76000,0.252576749730045
76200,0.25215361283654
76400,0.252106677034763
76600,0.251195165516113
76800,0.25128576262348
77000,0.251871986719847
77200,0.252122944179955
77400,0.252487072970944
77600,0.251397020709022
77800,0.251311362948492
78000,0.251086478761408
78200,0.251812746387212
78400,0.251727878415472
78600,0.251530153957857
78800,0.250433205924119
79000,0.250434861115398
79200,0.25055371584921
79400,0.250815004557589
79600,0.251648736419264
79800,0.252182613788525
80000,0.251012333110039
80200,0.250797497876522
80400,0.250871179069501
80600,0.250572177406849
80800,0.249844678308653
81000,0.251209066137994
81200,0.25143147873205
81400,0.251095677249688
81600,0.250579425269446
81800,0.250789245921551
82000,0.25017433749326
82200,0.250369368507894
82400,0.250570230863405
82600,0.250206214548435
82800,0.250784708883145
83000,0.250596141429246
83200,0.251168287362021
83400,0.251463590034166
83600,0.250847609151797
83800,0.249939002002161
84000,0.250341871020331
84200,0.249442312497727
84400,0.248781675794091
84600,0.250217185411566
84800,0.249833751194293
85000,0.24932274468037
85200,0.248489268964434
85400,0.248804733296788
85600,0.248267676956922
85800,0.248994164110623
86000,0.249287041976866
86200,0.248972012482046
86400,0.24896386407571
86600,0.248261663942237
86800,0.248323032844731
87000,0.248848608721425
87200,0.248515764873506
87400,0.248714576926288
87600,0.248022941255223
87800,0.248947967896057
88000,0.248561461663814
88200,0.247438833010963
88400,0.247069119037754
88600,0.246534526611696
88800,0.246815937475771
89000,0.246075543945524
89200,0.247502421147745
89400,0.247457993250406
89600,0.247394872946532
89800,0.247859601910455
90000,0.247288796108421
90200,0.247362271916709
90400,0.247212385388724
90600,0.247494589165259
90800,0.2478584948524
91000,0.247937065607891
91200,0.248733841499192
91400,0.248994573039983
91600,0.248647649923038
91800,0.247953728162197
92000,0.247812031982403
92200,0.247584858754363
92400,0.247572204969493
92600,0.247208988126062
92800,0.24726582125161
93000,0.246769018068961
93200,0.246225787379708
93400,0.245775506178201
93600,0.246756097041414
93800,0.246256321473273
94000,0.24596143809177
94200,0.245991378403001
94400,0.246487883612498
94600,0.245843874866341
94800,0.245998903026942
95000,0.246364246747984
95200,0.247113860213313
95400,0.246957681312438
95600,0.246032594313844
95800,0.245954410155812
96000,0.245805600511762
96200,0.246616482444038
96400,0.245901127317782
96600,0.247040392528256
96800,0.246308336769157
97000,0.246007255424995
97200,0.245561750948044
97400,0.245430872543697
97600,0.246060901909925
97800,0.246405243500512
98000,0.245641284087385
98200,0.244925334708999
98400,0.245389784845567
98600,0.245632797109332
98800,0.24618320812262
99000,0.2463757320933
99200,0.246489135604289
99400,0.246528744388811
99600,0.24721045858862
99800,0.247058055292313
1e+05,0.246621255830854
100200,0.247043173922568
100400,0.24665001460965
100600,0.246391795070303
100800,0.246410862770766
101000,0.245433400048865
101200,0.245047725819509
101400,0.244726786647812
101600,0.244524581565829
101800,0.245037812129507
102000,0.245217887661609
102200,0.244633977485708
102400,0.244768085273748
102600,0.245185534453311
102800,0.244630133147518
103000,0.244985876310275
103200,0.245133132100567
103400,0.244203749995273
103600,0.244545366536636
103800,0.244049290821482
104000,0.2444217984416
104200,0.243837709983659
104400,0.244329443156062
104600,0.244053997058741
104800,0.24413130360871
105000,0.243004603320939
105200,0.242601282975577
105400,0.243537355240743
105600,0.242880864085455
105800,0.242902516724826
106000,0.243107734343238
106200,0.242513091955462
106400,0.242551343666618
106600,0.241627083136442
106800,0.2418799307325
107000,0.242715033961322
107200,0.242840911444729
107400,0.242508809966184
107600,0.242619752905462
107800,0.241437181155469
108000,0.240992320370513
108200,0.241305015084013
108400,0.240608978616118
108600,0.241210052403716
108800,0.240822257215061
109000,0.241193040895205
109200,0.241060362444856
109400,0.241247112925265
109600,0.240137870890423
109800,0.241302683580182
110000,0.241458157709621
110200,0.241428316798511
110400,0.242003765237207
110600,0.241750416889666
110800,0.241013125949242
111000,0.241087555135496
111200,0.241764758090776
111400,0.241405616906746
111600,0.241813976077744
111800,0.242607902631121
112000,0.242040849255732
112200,0.241097949666529
112400,0.241950764280204
112600,0.241603536747135
112800,0.239977967018226
113000,0.239884773169072
113200,0.24014012266934
113400,0.240922302576507
113600,0.24023232218706
113800,0.239761828746334
114000,0.240168649120912
114200,0.240207121990886
114400,0.24024728474327
114600,0.240893453771557
114800,0.240670945931101
115000,0.241155204547528
115200,0.241373095727523
115400,0.240349903271556
115600,0.240788722447901
115800,0.240680199213823
116000,0.240756929676648
116200,0.241039269792285
116400,0.240207444717713
116600,0.240281923113778
116800,0.239485100394919
117000,0.239646310676178
117200,0.239528035345275
117400,0.239403097153858
117600,0.239185121795431
117800,0.238740241186149
118000,0.239170480330919
118200,0.239511745170397
118400,0.238680328878118
118600,0.238835929849223
118800,0.238828107685539
119000,0.239149252720398
119200,0.238884764347928
119400,0.238296399011266
119600,0.238670560282734
119800,0.238047880601832
120000,0.23736076910454
120200,0.238741240210833
120400,0.239904193994391
120600,0.239283684550607
120800,0.238919476307818
121000,0.238791869621985
121200,0.238711377094251
121400,0.23867777527644
121600,0.237969654560567
121800,0.238384028546924
122000,0.238685105673742
122200,0.238670480326104
122400,0.239190370409256
122600,0.239823759330431
122800,0.239389252139889
123000,0.240310781350099
123200,0.239537039010058
123400,0.238908290994628
123600,0.238669631788652
123800,0.239450786033982
124000,0.239308867567336
124200,0.238758793586982
124400,0.238631388931266
124600,0.23923781878902
124800,0.239820217822768
125000,0.239791714264552
125200,0.239199433157752
125400,0.239481830376398
125600,0.238843490571094
125800,0.238370865121962
126000,0.238783029823387
126200,0.238800556410511
126400,0.239279106354994
126600,0.239930520384889
126800,0.239682783670319
127000,0.238768660239348
127200,0.238901069226775
127400,0.238971316913936
127600,0.240203852312158
127800,0.2396659965243
128000,0.23926970029965
128200,0.239137073572638
128400,0.239102710181533
128600,0.238504785920941
128800,0.23920215699947
129000,0.239075197178495
129200,0.238599424630133
129400,0.238333392401396
129600,0.239102161693314
129800,0.238546622439456
130000,0.238159254045955
130200,0.239240541175296
130400,0.238558830627443
130600,0.238193886498286
130800,0.23832191823188
131000,0.237875398112466
131200,0.23836416922497
131400,0.238624329094383
131600,0.237871179698585
131800,0.237845308484401
132000,0.238176949436638
132200,0.239310385286491
132400,0.239333480907087
132600,0.238648433446649
132800,0.238826962124499
133000,0.238154192689997
133200,0.238206518611081
133400,0.239324944091725
133600,0.239267793804417
133800,0.23918181215003
134000,0.240005359492975
134200,0.239336582992472
134400,0.239167684103398
134600,0.239856778596406
134800,0.239252233577228
135000,0.239310019263556
135200,0.238053311079188
135400,0.238078235644506
135600,0.2387461519031
135800,0.238057152728575
136000,0.237943990850179
136200,0.23789267070732
136400,0.237444290260426
136600,0.236907608483903
136800,0.236857270820982
137000,0.236870907777012
137200,0.236949083167833
137400,0.237850218299773
137600,0.238874837459698
137800,0.238712327149381
138000,0.237928654217001
138200,0.238035919667614
138400,0.238107270365724
138600,0.236949993666202
138800,0.236593001749121
139000,0.237574395076319
139200,0.2376041652573
139400,0.237076796442229
139600,0.236695903116938
139800,0.237154002285718
140000,0.237393847314194
140200,0.237665379132531
140400,0.237811157578655
140600,0.237890636948503
140800,0.238274741886314
141000,0.237642965151097
141200,0.237739002478207
141400,0.23711814398694
141600,0.237421959198164
141800,0.236922727125809
142000,0.237107152231355
142200,0.237346553852195
142400,0.236500143368506
142600,0.237368705226307
142800,0.237877121169253
143000,0.237511292185028
143200,0.237896972122038
143400,0.237023020090321
143600,0.237010540970395
143800,0.236541901135849
144000,0.236191337551989
144200,0.236143846375001
144400,0.235880046158361
144600,0.235900760618588
144800,0.235741877622427
145000,0.235458444989999
145200,0.236452708911885
145400,0.237856682938499
145600,0.237437979437167
145800,0.237561279644975
146000,0.238197221339239
146200,0.238743898324418
146400,0.238424351722582
146600,0.237827962676483
146800,0.237949360295664
147000,0.236742607713613
147200,0.235753657471428
147400,0.235741291987869
147600,0.235754096889338
147800,0.235772106752958
148000,0.236279857488075
148200,0.235743856322198
148400,0.235109879694577
148600,0.234654384810903
148800,0.235294857381367
149000,0.236006457281056
149200,0.236118980498465
149400,0.234999043736202
149600,0.235691048691106
149800,0.236165902642764
150000,0.236326535607526
150200,0.236393871744785
150400,0.235380373461901
150600,0.23543393046374
150800,0.235018731674771
151000,0.234580358550057
151200,0.23528897695756
151400,0.234861630887872
151600,0.233997758867122
151800,0.234169945282096
152000,0.234103061968541
152200,0.234220943182052
152400,0.234528951321884
152600,0.234735222141034
152800,0.235062842410854
153000,0.234684193423932
153200,0.234775486355534
153400,0.233837706200562
153600,0.235159252756268
153800,0.234630904640892
154000,0.234887611475382
154200,0.23398695751668
154400,0.233213946868946
154600,0.233698370730024
154800,0.233711547673066
155000,0.233739837002597
155200,0.233724018286128
155400,0.234230765738603
155600,0.234309581032686
155800,0.234051858633954
156000,0.233519799381921
156200,0.233118658714272
156400,0.232848306594758
156600,0.233501204430635
156800,0.233660884528721
157000,0.233722762340186
157200,0.233905106419848
157400,0.233799164667461
157600,0.233674956791408
157800,0.233398310193182
158000,0.232992310188222
158200,0.233231514819344
158400,0.233220863543043
158600,0.233218875364794
158800,0.233962939264177
159000,0.234021065353124
159200,0.234162063847395
159400,0.234430072244416
159600,0.233983272177497
159800,0.233421703273723
160000,0.232815472754443
160200,0.231429966569584
160400,0.23205581702072
160600,0.23159330010644
160800,0.232348037675738
161000,0.23213468578734
161200,0.232242590473924
161400,0.2325180272656
161600,0.232491653835038
161800,0.232571684373473
162000,0.232614422824306
162200,0.232309661082267
162400,0.232266661955892
162600,0.232196971727417
162800,0.232327911395501
163000,0.232852812809707
163200,0.232029149448941
163400,0.231665895344255
163600,0.231006475536038
163800,0.230786107289508
164000,0.230816092339762
164200,0.230561387468511
164400,0.230984002411661
164600,0.231371067625601
164800,0.230103813188105
165000,0.230096078191935
165200,0.230769966803771
165400,0.230587082068717
165600,0.231030288945367
165800,0.230659522700343
166000,0.231015916240491
166200,0.231325649726332
166400,0.231368650907686
166600,0.231591576384361
166800,0.230862683914693
167000,0.231941015028533
167200,0.232649386005967
167400,0.231342472215018
167600,0.230706210448678
167800,0.231118215688807
168000,0.231409952905823
168200,0.23113735680091
168400,0.231435561752979
168600,0.231562969090179
168800,0.230822112547916
169000,0.230726094369803
169200,0.230336156092759
169400,0.230781830729497
169600,0.231373525815749
169800,0.231616255285877
170000,0.231506819114988
170200,0.231719499827511
170400,0.23140347560117
170600,0.231571017375106
170800,0.232122647995825
171000,0.232534940016269
171200,0.232754911588506
171400,0.2323920113004
171600,0.231805880771707
171800,0.231849509317894
172000,0.232538756382015
172200,0.232429875111463
172400,0.231509888960391
172600,0.231835897236747
172800,0.230763133268483
173000,0.23154033930689
173200,0.232201671465314
173400,0.231639870315237
173600,0.231530237402962
173800,0.231243377902741
174000,0.231566944440233
174200,0.231597294036343
174400,0.231683750875071
174600,0.230924793632424
174800,0.229823180728071
175000,0.230097047620184
175200,0.231293201270583
175400,0.230824058108019
175600,0.230975591873191
175800,0.229194726574291
176000,0.23055839838728
176200,0.230755379593898
176400,0.230974581256248
176600,0.231411671759161
176800,0.231456427952557
177000,0.23093883681789
177200,0.230316640729594
177400,0.230151538132342
177600,0.229939431523148
177800,0.230707823797665
178000,0.231763839541952
178200,0.231417257551651
178400,0.231381654225959
178600,0.229899296038423
178800,0.22906792977901
179000,0.229310968068645
179200,0.229066742249413
179400,0.229242616248214
179600,0.230127590967851
179800,0.230304303781789
180000,0.229607493423562
180200,0.229499316423011
180400,0.229137228564093
180600,0.230419747628769
180800,0.229995615989871
181000,0.23019480586682
181200,0.229769256211018
181400,0.23050468236314
181600,0.229229675913015
181800,0.229826179794857
182000,0.229288185249501
182200,0.229277291502975
182400,0.229000246839629
182600,0.230485861875656
182800,0.230540661286195
183000,0.230952133339647
183200,0.230250371484727
183400,0.230375367644421
183600,0.23071636191422
183800,0.23093545241029
184000,0.231241252374431
184200,0.231359223854136
184400,0.231396547898032
184600,0.232744711981515
184800,0.231271325884863
185000,0.230933679460662
185200,0.230815825332742
185400,0.231003367707319
185600,0.229991169443184
185800,0.230379316197385
186000,0.230442851134434
186200,0.230148591735276
186400,0.231012685102833
186600,0.230931311457447
186800,0.230549320242188
187000,0.230612396741477
187200,0.229579576982812
187400,0.23067474100141
187600,0.230303925980123
187800,0.230156094490834
188000,0.229188246960287
188200,0.228879731353125
188400,0.229521668587858
188600,0.229843049567363
188800,0.228959157806464
189000,0.229652152854256
189200,0.228820933196924
189400,0.228474618765601
189600,0.228249341307664
189800,0.228471720440007
190000,0.228800014592137
190200,0.228746740541808
190400,0.228862209226128
190600,0.229439107601581
190800,0.2287904199415
191000,0.229026183880232
191200,0.228622287582192
191400,0.228068864777314
191600,0.228869358374645
191800,0.229085999220985
192000,0.229150486057649
192200,0.228804513866494
192400,0.229080121294718
192600,0.228804241544066
192800,0.228698713498998
193000,0.228670348471473
193200,0.228487792184103
193400,0.228809393813454
193600,0.229174929065292
193800,0.228909022510259
194000,0.228688251687275
194200,0.227729160825477
194400,0.228654098140262
194600,0.228447256338405
194800,0.228344226458096
195000,0.228748040321597
195200,0.228750780255206
195400,0.228874120506709
195600,0.228994404908391
195800,0.228719172618842
196000,0.228516724526829
196200,0.228185627103117
196400,0.228936680725975
196600,0.229716440350576
196800,0.229227483162325
197000,0.229988897535629
197200,0.22968843427605
197400,0.229038809671337
197600,0.229319384980499
197800,0.229127574483918
198000,0.228951933173719
198200,0.228898375415992
198400,0.228980176369203
198600,0.228831974641944
198800,0.228030886162994
199000,0.228761689943751
199200,0.229014501360113
199400,0.228054802291852
199600,0.227446187997181
199800,0.227490413608483
2e+05,0.228323374916451
200200,0.227785992783262
200400,0.227790909735957
200600,0.227467631784279
200800,0.228517698651935
201000,0.228900139744283
201200,0.229057442849258
201400,0.227930795692745
201600,0.228059207901196
201800,0.227462082850145
202000,0.227470472807443
202200,0.226907330725641
202400,0.226724054937406
202600,0.227793621099131
202800,0.228327347952961
203000,0.228686073661583
203200,0.22826605747864
203400,0.228588663767926
203600,0.228529230837223
203800,0.228497376842747
204000,0.229413777003429
204200,0.229551036313362
204400,0.229697010124373
204600,0.229392638210634
204800,0.230216642088624
205000,0.230418353993902
205200,0.229574146266563
205400,0.229338891881416
205600,0.228687192068266
205800,0.229831961545266
206000,0.229631271537339
206200,0.228330962472949
206400,0.227587453922242
206600,0.228238734560846
206800,0.22874388631656
207000,0.227574895434564
207200,0.227671650160976
207400,0.227288073620382
207600,0.227199764794368
207800,0.227327891757086
208000,0.227699410323223
208200,0.227691892128478
208400,0.227289685327486
208600,0.227292401888397
208800,0.227580879895963
209000,0.227381939064404
209200,0.227019069285695
209400,0.226851578616378
209600,0.227723274854243
209800,0.226918699600436
210000,0.227766088756145
210200,0.228665503000503
210400,0.228348092504325
210600,0.227853579505877
210800,0.228412166547886
211000,0.228197050147599
211200,0.228285219447746
211400,0.228833654057308
211600,0.227952021077898
211800,0.228540732822546
212000,0.228293370213199
212200,0.22814131036649
212400,0.227904989201949
212600,0.228432769968449
212800,0.228688033081859
213000,0.229744447554639
213200,0.229969944266561
213400,0.229719848597499
213600,0.229915488370463
213800,0.230029107976432
214000,0.230512788290733
214200,0.229625966750386
214400,0.229113344522972
214600,0.229233141994175
214800,0.228786024339831
215000,0.228619429006419
215200,0.227914663270602
215400,0.228347217928659
215600,0.227692016719657
215800,0.227596391982406
216000,0.228480871894354
216200,0.227870577857367
216400,0.227295529155338
216600,0.227038695097983
216800,0.227112565990816
217000,0.227398905848421
217200,0.227692832667881
217400,0.227168564998432
217600,0.228114107333355
217800,0.228539840350656
218000,0.228482052123742
218200,0.228771924373471
218400,0.228190837275071
218600,0.227275598154811
218800,0.228084910281453
219000,0.227967444508411
219200,0.227213858671875
219400,0.22810234397924
219600,0.22789962076985
219800,0.227370284394499
220000,0.227163003309856
220200,0.226789045405009
220400,0.226639590013236
220600,0.226469386434791
220800,0.226319051293973
221000,0.22686717449557
221200,0.227616523848736
221400,0.226427806656218
221600,0.226082239960858
221800,0.227106566084571
222000,0.226334178229021
222200,0.227050074786304
222400,0.227220249178182
222600,0.226908273834576
222800,0.226867858251988
223000,0.227040767010543
223200,0.226262118199371
223400,0.226165832989553
223600,0.227220184253471
223800,0.227205395614669
224000,0.226902304596541
224200,0.227497086316724
224400,0.227604452703402
224600,0.226672127746017
224800,0.227180490360218
225000,0.22614930486361
225200,0.226828851180851
225400,0.226769415206644
225600,0.22700802754945
225800,0.226069694135069
226000,0.226424309475999
226200,0.227212349150496
226400,0.226750528347132
226600,0.226770507910562
226800,0.22628244546022
227000,0.226803900642175
227200,0.226862812423183
227400,0.226960515338223
227600,0.227439880960366
227800,0.227715328191408
228000,0.227398481927981
228200,0.226775232881216
228400,0.226581196167325
228600,0.227084243185623
228800,0.22704327937842
229000,0.226403383043061
229200,0.227107531791655
229400,0.226948921038559
229600,0.226622254568895
229800,0.226346371074824
230000,0.22735486183013
230200,0.226985566709685
230400,0.226273620948929
230600,0.226679550035539
230800,0.226188546161105
231000,0.225865050402243
231200,0.226125423200959
231400,0.22584908656477
231600,0.226155379328596
231800,0.225945903699758
232000,0.226493315330142
232200,0.226936619328416
232400,0.226474028258846
232600,0.226232815122575
232800,0.22649481076744
233000,0.225950803669436
233200,0.226250709825121
233400,0.226278557633541
233600,0.226608167026819
233800,0.226198004914825
234000,0.226235723486508
234200,0.226298692188909
234400,0.225966572259634
234600,0.226075098358506
234800,0.225567299048397
235000,0.225153661689903
235200,0.225135177894533
235400,0.226232788649641
235600,0.226844032061506
235800,0.227001729966875
236000,0.22679678477133
236200,0.226237149285227
236400,0.226760149015675
236600,0.226796385723566
236800,0.226798442875837
237000,0.226736275620245
237200,0.225874927154863
237400,0.226161977457893
237600,0.226018225043409
237800,0.226176762415684
238000,0.22614870334976
238200,0.224376531430653
238400,0.224025627868014
238600,0.224344431981662
238800,0.22459624717372
239000,0.225241401470857
239200,0.225436137578327
239400,0.22573462356733
239600,0.225192052947214
239800,0.225010401127125
240000,0.22500009186916
240200,0.225312238574551
240400,0.225243750765418
240600,0.224723400742092
240800,0.226004599012493
241000,0.225274398896403
241200,0.225792040243324
241400,0.225978398344362
241600,0.226110735942147
241800,0.226349095826079
242000,0.226360214712835
242200,0.225562354613056
242400,0.226465093201177
242600,0.227309512967468
242800,0.227244761428937
243000,0.225866610175771
243200,0.225550501852839
243400,0.225522465228076
243600,0.22538220451758
243800,0.226106119153049
244000,0.226355226968044
244200,0.226428932862724
244400,0.226120517229181
244600,0.225555848914762
244800,0.225475501704179
245000,0.225430505682322
245200,0.224046406300378
245400,0.224451296881137
245600,0.225809715419525
245800,0.225703831170532
246000,0.225297609480779
246200,0.224670909034958
246400,0.224787141146066
246600,0.226113695469396
246800,0.2264762617303
247000,0.226423341149287
247200,0.22606706698212
247400,0.226377513080447
247600,0.22659823871499
247800,0.225732193294626
248000,0.226042131903732
248200,0.225900274256375
248400,0.224839302281255
248600,0.225807507783859
248800,0.225642136588526
249000,0.225225870759084
249200,0.225459877221519
249400,0.225675872735999
249600,0.226451041982295
249800,0.226402441166229
250000,0.225970060606452
250200,0.225903642277265
250400,0.22596839030983
250600,0.226294200050591
250800,0.226329361755078
251000,0.225936855533439
251200,0.226042462566616
251400,0.22567903399094
251600,0.225219155887666
251800,0.224983550564716
252000,0.226040731501884
252200,0.226564607053839
252400,0.225877530824866
252600,0.226731367741798
252800,0.225986984273855
253000,0.225613934404034
253200,0.2261363976211
253400,0.226142811531613
253600,0.226139192867948
253800,0.226226892670771
254000,0.226987114009301
