id,bio_tm,bio_error
1085,69.67313716535676,
1086,71.96551747763516,
1087,70.4984125860546,
1088,55.518186335865835,
1089,67.56846160148518,
1090,68.16805777700512,
1091,63.441786341711975,
1092,63.3500752798152,
1093,77.49755314128453,
1094,79.8961338187865,
1095,78.3609772051413,
1096,62.703040312167616,
1097,61.21028452281503,
1098,61.809880698334965,
1099,57.08360926304182,
1100,56.99189820114505,
1101,71.13937606261437,
1102,73.53795674011634,
1103,72.00280012647114,
1104,56.34486323349746,
1105,59.37569913246896,
1106,59.975295307988894,
1107,55.24902387269575,
1108,55.15731281079898,
1109,69.3047906722683,
1110,71.70337134977026,
1111,70.16821473612507,
1112,54.51027784315139,
1113,62.78067765670344,
1114,63.380273832223374,
1115,58.65400239693023,
1116,58.56229133503346,
1117,72.70976919650278,
1118,75.10834987400474,
1119,73.57319326035955,
1120,57.91525636738587,
1121,63.08709582916947,
1122,63.686692004689405,
1123,58.96042056939626,
1124,58.86870950749949,
1125,73.01618736896882,
1126,75.41476804647078,
1127,73.87961143282558,
1128,58.221674539851904,
1129,63.137882928079364,
1130,63.69744056209487,
1131,59.03426012489541,
1132,58.94493485345777,
1133,73.52838739782908,
1134,76.19658519220843,
1135,74.83441781679164,
1136,58.615250525132694,
1137,65.16326020802023,
1138,65.75441357468969,
1139,61.09429350560282,
1140,61.00385705226472,
1141,74.95065012711916,
1142,77.31439607197308,
1143,75.80156168834765,
1144,60.365804867876705,
1145,62.47917462907873,
1146,63.06097703907284,
1147,58.47413380052353,
1148,58.38510947379996,
1149,72.1096692011281,
1150,74.43486088309095,
1151,72.94673151905914,
1152,57.757009470632,
1153,54.389423519799266,
1154,49.11598106413197,
1155,47.00419499395406,
1156,46.87182247592398,
1157,55.30048210877811,
1158,55.05700864497334,
1159,54.824631644401165,
1160,41.935356113838566,
1161,32.79232559177717,
1162,27.51888313610988,
1163,25.407097065931968,
1164,25.274724547901886,
1165,33.70338418075602,
1166,33.45991071695124,
1167,33.22753371637907,
1168,20.338258185816475,
1169,32.54431578521444,
1170,27.27087332954714,
1171,25.159087259369226,
1172,25.026714741339145,
1173,33.45537437419328,
1174,33.21190091038851,
1175,32.979523909816336,
1176,20.090248379253733,
1177,38.1265485739995,
1178,32.85310611833221,
1179,30.741320048154293,
1180,30.60894753012421,
1181,39.03760716297835,
1182,38.79413369917357,
1183,38.5617566986014,
1184,25.6724811680388,
1185,39.16737257053069,
1186,33.893930114863394,
1187,31.78214404468548,
1188,31.6497715266554,
1189,40.078431159509535,
1190,39.83495769570476,
1191,39.60258069513259,
1192,26.713305164569988,
1193,42.449539621737244,
1194,37.035449246703024,
1195,34.382921537428956,
1196,34.26077821089757,
1197,43.94485726687287,
1198,44.12501702525606,
1199,44.07823582071751,
1200,31.436899011191088,
1201,41.44912902456571,
1202,36.58104107165195,
1203,34.62984385289951,
1204,34.50750434560274,
1205,42.28952982127032,
1206,42.06495719731191,
1207,41.8506073167398,
1208,29.942397730352752,
1209,41.44912902456571,
1210,36.58104107165195,
1211,34.62984385289951,
1212,34.50750434560274,
1213,42.28952982127032,
1214,42.06495719731191,
1215,41.8506073167398,
1216,29.942397730352752,
1217,54.389423519799266,
1218,49.11598106413197,
1219,47.00419499395406,
1220,46.87182247592398,
1221,55.30048210877811,
1222,55.05700864497334,
1223,54.824631644401165,
1224,41.935356113838566,
1225,54.389423519799266,
1226,49.11598106413197,
1227,47.00419499395406,
1228,46.87182247592398,
1229,55.30048210877811,
1230,55.05700864497334,
1231,54.824631644401165,
1232,41.935356113838566,
1233,50.56397142491992,
1234,45.29052896925263,
1235,43.17874289907471,
1236,43.04637038104463,
1237,51.47503001389877,
1238,51.23155655009399,
1239,50.99917954952182,
1240,38.10990401895922,
1241,54.389423519799266,
1242,49.11598106413197,
1243,47.00419499395406,
1244,46.87182247592398,
1245,55.30048210877811,
1246,55.05700864497334,
1247,54.824631644401165,
1248,41.935356113838566,
1249,54.389423519799266,
